PARTITION_KEY,ACT_EXEC_TIME,ACT_SORTMEM_LIMIT_PAGES,ACT_SORTMEM_LIMIT_PCT,ACTIVATE_TIMESTAMP,ACTIVE_COL_VECTOR_CONSUMERS_TOP,ACTIVE_HASH_GRPBYS_TOP,ACTIVE_HASH_JOINS_TOP,ACTIVE_OLAP_FUNCS_TOP,ACTIVE_PEAS_TOP,ACTIVE_PEDS_TOP,ACTIVE_SORT_CONSUMERS_TOP,ACTIVE_SORTS_TOP,ACTIVITY_ID,ACTIVITY_SECONDARY_ID,ACTIVITY_TYPE,ADDRESS,ADM_BYPASSED,ADM_RESOURCE_ACTUALS,AGENT_ID,AGENTS_TOP,APPL_ID,APPL_NAME,APPLICATION_HANDLE,COORD_PARTITION_NUM,COORD_TIME_CREATED,DB_WORK_ACTION_SET_ID,DB_WORK_CLASS_ID,EFFECTIVE_QUERY_DEGREE,ESTIMATED_RUNTIME,ESTIMATED_SORT_CONSUMERS_TOP,ESTIMATED_SORT_SHRHEAP_TOP,EVENT_TIMESTAMP,MON_INTERVAL_ID,NUM_REMAPS,PARENT_ACTIVITY_ID,PARENT_UOW_ID,PARTIAL_RECORD,PARTITION_NUMBER,POOL_DATA_L_READS,POOL_DATA_P_READS,POOL_INDEX_L_READS,POOL_INDEX_P_READS,POOL_TEMP_DATA_L_READS,POOL_TEMP_DATA_P_READS,POOL_TEMP_INDEX_L_READS,POOL_TEMP_INDEX_P_READS,POOL_TEMP_XDA_L_READS,POOL_TEMP_XDA_P_READS,POOL_XDA_L_READS,POOL_XDA_P_READS,PREP_TIME,QUERY_ACTUAL_DEGREE,QUERY_CARD_ESTIMATE,QUERY_COST_ESTIMATE,QUERY_DATA_TAG_LIST,ROWS_FETCHED,ROWS_MODIFIED,ROWS_RETURNED,SC_WORK_ACTION_SET_ID,SC_WORK_CLASS_ID,SERVICE_SUBCLASS_NAME,SERVICE_SUPERCLASS_NAME,SESSION_AUTH_ID,SESSION_PRIORITY,SORT_CONSUMER_HEAP_TOP,SORT_CONSUMER_SHRHEAP_TOP,SORT_HEAP_TOP,SORT_OVERFLOWS,SORT_SHRHEAP_TOP,SQLCABC,SQLCAID,SQLCODE,SQLERRD1,SQLERRD2,SQLERRD3,SQLERRD4,SQLERRD5,SQLERRD6,SQLERRM,SQLERRP,SQLSTATE,SQLWARN,SYSTEM_CPU_TIME,TENANT_ID,TENANT_NAME,TIME_COMPLETED,TIME_CREATED,TIME_STARTED,TOTAL_SORT_TIME,TOTAL_SORTS,TOTAL_STATS_FABRICATION_TIME,TOTAL_STATS_FABRICATIONS,TOTAL_SYNC_RUNSTATS,TOTAL_SYNC_RUNSTATS_TIME,TPMON_ACC_STR,TPMON_CLIENT_APP,TPMON_CLIENT_USERID,TPMON_CLIENT_WKSTN,UOW_ID,USER_CPU_TIME,WL_WORK_ACTION_SET_ID,WL_WORK_CLASS_ID,WORKLOAD_ID,WORKLOAD_OCCURRENCE_ID
0,9015,,,2025-02-24 19:54:36.802834,0,0,0,0,0,0,0,0,1,0,OTHER,127.0.0.1,1,N,4073,1,127.0.0.1.40458.250225035436,python3.12,4073,0,2025-02-24 19:54:36.801519,0,0,1,,0,0,2025-02-24 19:54:36.810586,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,,-1,-1,0,0,0,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,0,0,-1,0,136,SQLCA   ,0,0,0,0,0,0,0,,SQL11058,00000,           ,0,0,SYSTEM,2025-02-24 19:54:36.810560,2025-02-24 19:54:36.801519,2025-02-24 19:54:36.801545,-1,-1,0,0,0,0,,,,wmp1.fyre.ibm.com,1,0,0,0,1,63
0,1077,,,2025-02-24 19:54:36.802834,0,0,0,0,0,0,0,0,1,0,CALL,127.0.0.1,1,N,4073,1,127.0.0.1.40458.250225035436,python3.12,4073,0,2025-02-24 19:54:36.834845,0,0,1,,0,0,2025-02-24 19:54:36.835976,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,,-1,-1,1,0,0,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,0,0,-1,0,136,SQLCA   ,100,0,0,0,0,0,0,,SQL11058,02000,           ,0,0,SYSTEM,2025-02-24 19:54:36.835947,2025-02-24 19:54:36.834845,2025-02-24 19:54:36.834870,-1,-1,0,0,0,0,,,,wmp1.fyre.ibm.com,2,0,0,0,1,63
0,371,,,2025-02-24 19:54:36.802834,0,0,0,0,0,0,1,1,2,0,READ_DML,127.0.0.1,1,N,4073,1,127.0.0.1.40458.250225035436,python3.12,4073,0,2025-02-24 19:54:36.835409,0,0,1,1513,1,19,2025-02-24 19:54:36.836560,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,14,,-1,-1,1,2147483647,2147483647,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,20,0,-1,20,136,SQLCA   ,0,0,0,0,0,0,0,,SQL11058,00000,           ,0,0,SYSTEM,2025-02-24 19:54:36.836546,2025-02-24 19:54:36.835409,2025-02-24 19:54:36.835419,-1,-1,0,0,0,0,,,,wmp1.fyre.ibm.com,2,0,0,0,1,63
0,737,,,2025-02-24 19:54:36.802834,0,0,0,0,0,0,0,0,1,0,CALL,127.0.0.1,1,N,4073,1,127.0.0.1.40458.250225035436,python3.12,4073,0,2025-02-24 19:54:36.838403,0,0,1,,0,0,2025-02-24 19:54:36.839175,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,,-1,-1,1,0,0,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,0,0,-1,0,136,SQLCA   ,0,0,0,0,0,0,0,,SQL11058,00000,           ,0,0,SYSTEM,2025-02-24 19:54:36.839151,2025-02-24 19:54:36.838403,2025-02-24 19:54:36.838414,-1,-1,0,0,0,0,query3,,,wmp1.fyre.ibm.com,4,0,0,0,1,63
0,1793573,,,2025-02-24 19:54:36.802834,1,0,1,0,0,0,2,0,1,0,READ_DML,127.0.0.1,0,Y,4073,3,127.0.0.1.40458.250225035436,python3.12,4073,0,2025-02-24 19:54:36.883081,0,0,1,2682719,2,13472,2025-02-24 19:54:47.063233,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,1,907,166167,,-1,-1,347540,2147483647,2147483647,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,9357,0,-1,13472,136,SQLCA   ,-4712,-2145779603,9,0,0,-20,0,MAXDBACTIVITYTIME�9,SQLRW088,5U026,           ,0,0,SYSTEM,2025-02-24 19:54:47.063206,2025-02-24 19:54:36.883081,2025-02-24 19:54:36.883505,-1,-1,0,0,0,0,query3,,,wmp1.fyre.ibm.com,5,0,0,0,1,63
0,6847,,,2025-02-24 19:54:54.927618,0,0,0,0,0,0,0,0,1,0,OTHER,127.0.0.1,1,N,4076,1,127.0.0.1.46256.250225035454,python3.12,4076,0,2025-02-24 19:54:54.926507,0,0,1,,0,0,2025-02-24 19:54:54.933386,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,,-1,-1,0,0,0,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,0,0,-1,0,136,SQLCA   ,0,0,0,0,0,0,0,,SQL11058,00000,           ,0,0,SYSTEM,2025-02-24 19:54:54.933368,2025-02-24 19:54:54.926507,2025-02-24 19:54:54.926521,-1,-1,0,0,0,0,,,,wmp1.fyre.ibm.com,1,0,0,0,1,66
0,988,,,2025-02-24 19:54:54.927618,0,0,0,0,0,0,0,0,1,0,CALL,127.0.0.1,1,N,4076,1,127.0.0.1.46256.250225035454,python3.12,4076,0,2025-02-24 19:54:54.956648,0,0,1,,0,0,2025-02-24 19:54:54.957680,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,,-1,-1,1,0,0,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,0,0,-1,0,136,SQLCA   ,100,0,0,0,0,0,0,,SQL11058,02000,           ,0,0,SYSTEM,2025-02-24 19:54:54.957652,2025-02-24 19:54:54.956648,2025-02-24 19:54:54.956664,-1,-1,0,0,0,0,,,,wmp1.fyre.ibm.com,2,0,0,0,1,66
0,348,,,2025-02-24 19:54:54.927618,0,0,0,0,0,0,1,1,2,0,READ_DML,127.0.0.1,1,N,4076,1,127.0.0.1.46256.250225035454,python3.12,4076,0,2025-02-24 19:54:54.957231,0,0,1,1513,1,19,2025-02-24 19:54:54.964655,0,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,14,,-1,-1,1,2147483647,2147483647,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,20,0,-1,20,136,SQLCA   ,0,0,0,0,0,0,0,,SQL11058,00000,           ,0,0,SYSTEM,2025-02-24 19:54:54.964627,2025-02-24 19:54:54.957231,2025-02-24 19:54:54.957240,-1,-1,0,0,0,0,,,,wmp1.fyre.ibm.com,2,0,0,0,1,66
0,926,,,2025-02-24 19:54:54.927618,0,0,0,0,0,0,0,0,1,0,CALL,127.0.0.1,1,N,4076,1,127.0.0.1.46256.250225035454,python3.12,4076,0,2025-02-24 19:54:54.967469,0,0,1,,0,0,2025-02-24 19:54:54.968431,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,,-1,-1,1,0,0,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,0,0,-1,0,136,SQLCA   ,0,0,0,0,0,0,0,,SQL11058,00000,           ,0,0,SYSTEM,2025-02-24 19:54:54.968410,2025-02-24 19:54:54.967469,2025-02-24 19:54:54.967484,-1,-1,0,0,0,0,query4,,,wmp1.fyre.ibm.com,4,0,0,0,1,66
0,11036389,,,2025-02-24 19:54:54.927618,1,0,0,0,0,0,1,0,1,0,READ_DML,127.0.0.1,0,Y,4076,3,127.0.0.1.46256.250225035454,python3.12,4076,0,2025-02-24 19:54:55.012131,0,0,1,21628539,2,116899,2025-02-24 19:55:06.048757,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,28795076,777254,,-1,-1,0,2147483647,2147483647,SYSDEFAULTSUBCLASS,SYSDEFAULTUSERCLASS,DB2INST1,MEDIUM,0,71903,0,-1,73083,136,SQLCA   ,-4712,-2145779603,9,0,0,-20,0,MAXDBACTIVITYTIME�9,SQLRW088,5U026,           ,0,0,SYSTEM,2025-02-24 19:55:06.048726,2025-02-24 19:54:55.012131,2025-02-24 19:54:55.012337,-1,-1,0,0,0,0,query4,,,wmp1.fyre.ibm.com,5,0,0,0,1,66
